id,source,parent_id,translation_source_id,subject,body_excerpt,raw_label,linked_parent_label,linked_parent_source,linked_parent_label_provenance,linked_parent_confidence,parent_link_status,evidence_group,triggered_rules,proposed_label,proposal_confidence,human_decision,human_note,label_provenance
data_vi:898,data_vi,,,,"Chủ đề: tôi không làm việc. . . nhưng tôi có rất nhiều tiền! vhcw xin chào, quảng cáo qua email này đang được gửi hoàn toàn tuân thủ các quy định của bạn. s . dự luật thượng viện 1618, tiêu đề số 3, mục 301 để tự xóa bỏ bản thân gửi một e-mail trống tới: loại bỏ 999 @ yahoo. com bạn nhận được email này vì bạn nằm trong danh sách những người muốn có tất cả số tiền họ có thể chi tiêu mà không cần phải làm việc để kiếm được nó. . . bạn sẽ chỉ nhận được điều này một lần , vì vậy vui lòng không làm g",1,,,,,,commercial_spam,commercial_offer;marketing_language,spam,medium,,,translated_dataset_mixed_positive
data_vi:9,data_vi,,,,Chủ đề: tiết kiệm tiền mua thứ này ở đây bạn chưa thử cials à? bạn thậm chí không thể tưởng tượng được cảm giác trở thành một người đàn ông thực sự trên giường là như thế nào! vấn đề là một lỗi tuyệt vời sẽ được cung cấp cho bạn một cách chính xác khi bạn muốn. cialis có rất nhiều ưu điểm so với viagra - tác dụng kéo dài 36 giờ! - bạn đã sẵn sàng bắt đầu chỉ trong vòng 10 phút! - bạn có thể trộn nó với rượu aicohol! chúng tôi gửi đến bất kỳ nước nào! có được nó ngay bây giờ! .,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:90,data_vi,,,,"Chủ đề: Enjoy media ( ejym ) gia nhập thị trường quảng cáo truyền hình Trung Quốc Enjoy media ( ejym ), một công ty truyền thông Trung Quốc, trên đà tăng trưởng nhanh bằng cách đăng ký quảng cáo Trung Quốc. Copyright Business Wire 2005 Hồng Kông - - ( Business Wire ) - - 7 tháng 6 năm 2005 - - Enjoy Media Holdings Limited ( Pink Sheet : ejym ) ( www . Enjoymedia . com ), một công ty dịch vụ quảng cáo và truyền thông in ấn ở Trung Quốc , thảo luận về mục tiêu và triển vọng dự kiến ​​của công ty t",1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:903,data_vi,,,,Chủ đề: biến tài khoản paypal của bạn thành máy rút tiền không ngừng nghỉ! ! (không phải một bức thư dây chuyền) tôi gửi cho bạn tin nhắn này vì trước đây chúng ta đã trao đổi về các cơ hội kinh doanh. tôi hy vọng bạn sẽ thích cái này nhiều như tôi. biến tài khoản paypal của bạn thành một máy rút tiền không ngừng nghỉ! tái diễn 100 % hoa hồng được trả trực tiếp vào tài khoản paypal của bạn ! 4 trên 10 du khách tham gia ngay lập tức! bạn có nên là người tiếp theo không? tôi đã đề cập rằng nó miễn,1,,,,,,commercial_spam,product_service_solicitation;bulk_distribution;organization_impersonation,spam,medium,,,translated_dataset_mixed_positive
data_vi:904,data_vi,,,,"Chủ đề: vị trí tuyển dụng mới có sẵn cho công việc hàng đầu trên internet si barbituric te of Australia www . tìm kiếm . com . au trình bày lời mời làm việc bán thời gian độc đáo từ hướng dẫn viên du lịch của công ty du lịch quốc tế. Vị trí công việc đó được gọi là ""công việc của y construe Ear - 2004"" và nó đã trở thành hiện thực vì mùa hè nóng nực và giá tốt nhất cho các đề xuất hướng dẫn viên du lịch trên internet. Bạn có muốn thành lập một nhà cung cấp dịch vụ thành công ngay bây giờ mà khôn",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation;organization_impersonation;financial_information_request,spam,medium,,,translated_dataset_mixed_positive
data_vi:905,data_vi,,,,Chủ đề: chheep medz làm thế nào để tiết kiệm cho khách du lịch và số tiền mua thuốc của bạn trên 70%. pharms rahrah hop - cách thành công và đã được chứng minh để giúp Lizzie tiết kiệm tiền ngoại vi của bạn. khiêm tốn và một âm vị học g lộn xộn tất cả l l người theo chủ nghĩa quốc tế bạn tính l r hutting một thánh tích cli hướng dẫn viên sva bagger l neoplasty m và nhiều thứ khác. trẻ mới biết đi tốt nhất. trên toàn thế giới shlpp vulcanite lng . hình thức đặt hàng dễ dàng. t danh nghĩa tổng độ ,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:906,data_vi,,,,"Chủ đề: fw : hãy giữ kín chuyện này, nhưng chuyện này có tác dụng rất tốt! 25031 cảm ơn bạn, địa chỉ email của bạn được lấy từ danh sách đã mua, số tham chiếu # 1580 - 17600. nếu bạn muốn hủy đăng ký khỏi danh sách này, vui lòng nhấp vào đây và nhập tên của bạn vào hộp xóa. nếu trước đây bạn đã hủy đăng ký và vẫn nhận được thông báo này thì bạn có thể gửi email cho trung tâm kiểm soát lạm dụng của chúng tôi hoặc gọi 1 - 888 - 763 - 2497 hoặc viết thư cho chúng tôi theo địa chỉ: nospam, 6484 Cora",1,,,,,,commercial_spam,commercial_offer;marketing_language;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:907,data_vi,,,,"Chủ đề: tôi biết công ty của bạn! Thật sự rất khó để nhớ ra một công ty : thị trường có rất nhiều gợi ý và thông tin quá nhiều ; nhưng một logo hấp dẫn, văn phòng phẩm có phong cách và trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng sau khi đặt hàng loqo, công ty của bạn sẽ tự động trở thành người dẫn đầu thế giới: rõ ràng là nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì thị trường ngày nay sẽ rất hot; nhưng chúng tôi hứa ",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:908,data_vi,,,,"Chủ đề: : : hướng dẫn gỡ bỏ viagra tác dụng nhanh cuối cùng ( viagra tác dụng nhanh ): bạn nhận được quảng cáo này vì bạn đã chọn tham gia nhận các ưu đãi và ưu đãi đặc biệt trên internet thông qua các trang web liên kết. nếu bạn không muốn nhận thêm email hoặc nhận được email do nhầm lẫn, bạn có thể chọn không tham gia cơ sở dữ liệu của chúng tôi tại đây: xóa tôi, vui lòng đợi 24 giờ để xóa. e-mail này được gửi tuân theo đạo luật khuyến khích trao đổi thông tin và bảo vệ quyền riêng tư. phần 50",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:910,data_vi,,,,Chủ đề: gửi thư không thành công: trả lại thư cho người gửi thư này được tạo tự động bởi phần mềm gửi thư. tin nhắn bạn đã gửi không thể gửi tới một hoặc nhiều người nhận. Đây là một lỗi vĩnh viễn . địa chỉ sau ( es ) không thành công : twistersoffice @ qwest . net (được tạo từ thông tin @ twisterburritos. com) lỗi smtp từ người gửi thư từ xa sau khi kết thúc dữ liệu: máy chủ mpls - cmx - 07. inet . qwest . mạng [ 63 . 226 . 138 . 7] : 554 máy chủ thư từ chối vĩnh viễn thư ( # 5 . 3 . 0 ) - - - ,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:911,data_vi,,,,"Chủ đề: hợp tác. từ: zimmy mabo. ĐT : 0031 - 623 - 787 - 971 . e-mail: infoeurope@lycos. com . người Hà Lan. kêu gọi liên doanh kinh doanh và hợp tác trước khi tôi tiếp tục. Tôi rất vui được giới thiệu bản thân mình, tên tôi là ông Zimmy Mabo người Zimbabwe. Tôi chính thức là trợ lý cá nhân cho tổng thống Robert Mugabe, do vị trí và sự thân thiết của tôi với tổng thống. tôi đã bỏ trốn với số tiền 25 triệu đô la Mỹ ( 25.000.000 đô la Mỹ ) là một phần số tiền dùng để vận động tái tranh cử tổng thố",1,,,,,,commercial_spam,commercial_offer;marketing_language;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:912,data_vi,,,,"Chủ đề: bất kỳ loại thuốc nào để cô gái của bạn được hạnh phúc ! cô gái của bạn không hài lòng với tiềm năng của bạn? đừng đợi cho đến khi cô ấy tìm được người đàn ông khác! bấm vào đây để chọn từ rất nhiều tình yêu có hương vị t @ bs ! giá tốt nhất, giao hàng nhanh và hiệu quả được kiểm dịch! ở đây bạn mua nó từ kho! cửa hàng được bbb xác minh và được visa chấp thuận!",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:915,data_vi,,,,"Chủ đề: men charset = windows - 1252 "" > thảo dược tăng cường sinh lực trực tiếp từ phòng thí nghiệm đến bạn ! chúng tôi hiện đang cung cấp 3 sản phẩm độc đáo để giúp bạn tăng thêm khoảnh khắc với người đặc biệt đó @ chỉ $ 24 . 99 mỗi sản phẩm ! ! ! chỉ $ 24 . 99 ea ! chỉ $ 24 . 99 ea ! chỉ $ 24 . 99 ea ! đàn ông , tăng mức năng lượng của bạn duy trì sự cương cứng mạnh mẽ hơn ! trong khi trời đang nóng ! bạn nhận được ưu đãi đặc biệt này vì bạn đã cho phép nhận thông tin liên lạc qua email về cá",1,,,,,,commercial_spam,promotion_discount;product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:918,data_vi,,,,"Chủ đề: lãi suất thế chấp được đảm bảo tốt nhất lãi suất thế chấp tốt nhất đơn giản, dễ dàng và miễn phí có hàng trăm người cho vay cạnh tranh để có được khoản vay của bạn ! tái cấp vốn cho các khoản vay mua nhà mới hợp nhất nợ thế chấp thứ hai vốn chủ sở hữu nhà bấm vào đây để bắt đầu - bắt đầu kế hoạch của bạn cho tương lai ! ! ! chủ nhà thân mến, lãi suất đang ở mức thấp nhất trong 40 năm! chúng tôi giúp bạn tìm được mức giá tốt nhất cho tình huống của bạn bằng cách kết hợp nhu cầu của bạn vớ",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:922,data_vi,,,,Chủ đề: tình dục tốt hơn! mối quan hệ tốt hơn! hãy ghé thăm nhà thuốc của chúng tôi để có cách mua thuốc gốc thuận tiện và tiết kiệm chi phí. bão làm cho cây bám rễ sâu hơn. Tâm càng nhỏ thì ngã mạn càng lớn. Hài hước cũng là một cách khác để nói điều gì đó nghiêm trọng . tôi nói với bạn rằng quá khứ là một thùng tro.,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:923,data_vi,,,,"Chủ đề: dòng ? Hoa Kỳ hôm nay nói ""điều phải có của thiên niên kỷ mới"" dòng dữ liệu của nbc nói ""nếu bạn muốn có âm thanh rõ ràng thì vật phẩm giá một xu này có thể giúp bạn tiết kiệm được vài phút rõ ràng"" tăng cường khả năng thu sóng của bạn trên bất kỳ điện thoại di động hoặc không dây nào rõ ràng hơn 300% ! đừng mua một chiếc điện thoại khác vì khả năng thu tín hiệu kém. cải thiện khả năng giao tiếp của bạn ngay lập tức bằng cách cài đặt con chip nhỏ này. tăng cường tiếp nhận mạnh mẽ tiết ki",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:924,data_vi,,,,Chủ đề: thuốc kê toa hạng nhất màu đỏ tía đối kháng axetylen võ thuật hãy tìm toa thuốc của bạn ngay lập tức ! một loạt các máy tính bảng! hãy nhìn xem! và giá cả là cạnh tranh nhất! bây giờ ngừng nhận tài liệu quảng cáo Andy Cress Crewman,1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:925,data_vi,,,,"Chủ đề: 376 : độc đáo - logo ! doanh nghiệp của bạn thiếu bản sắc hình ảnh? nỗ lực tiếp thị đang thất bại? vô hình giữa biển đối thủ cạnh tranh? bạn đang đi đúng hướng để tìm ra giải pháp - hãy tiếp tục đọc. . . các nhà thiết kế chuyên nghiệp của chúng tôi chuyên tạo ra các biểu tượng tùy chỉnh và bản sắc doanh nghiệp/công ty. thiết kế của chúng tôi chỉ cần được nhìn thấy một lần để thu hút sự chú ý và công nhận của khách hàng. với một trong những pháp sư độc đáo, bắt mắt của chúng tôi, bạn sẽ k",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:932,data_vi,,,,"Chủ đề: tiết kiệm tiền bằng cách mua phần mềm OEM! cần phần mềm cho máy tính của bạn? chỉ cần truy cập trang web của chúng tôi, chúng tôi có thể có những gì bạn cần. . . Trân trọng, Samira",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:94,data_vi,,,,"Chủ đề: http://www. đồng minh ảo - ở mọi nơi. com / sports / xin chào, tôi hy vọng bạn có thể giúp tôi. liên kết ở trên sẽ đưa bạn đến một số chuyến tham quan sân vận động cơ sở được tạo bởi sự tương tác hầu như ở mọi nơi. tôi muốn giới thiệu khái niệm chuyến tham quan ảo tới những người thích hợp tại tổ chức của bạn. ( Chỗ ngồi cao cấp của khách hàng hiện tại và bán vé , bộ phận tiếp thị , PR và phát triển kinh doanh đang đạt được thành công lớn với các chuyến tham quan của họ . Có thể có những",1,,,,,,commercial_spam,commercial_offer;marketing_language,spam,medium,,,translated_dataset_mixed_positive
data_vi:940,data_vi,,,,"Chủ đề: cơ hội để có được logo mới phù hợp với hình ảnh công ty của bạn? bắt đầu bằng hình ảnh nhận dạng, chìa khóa tạo nên ấn tượng tốt đầu tiên. Chúng tôi đang ở đây để giúp bạn ! chúng tôi sẽ tham gia xây dựng hình ảnh trực quan tích cực về công ty của bạn bằng cách tạo ra một iogo nổi bật, các mặt hàng văn phòng phẩm hiện đại và trang web chuyên nghiệp. những công cụ tiếp thị này sẽ đóng góp đáng kể vào sự thành công của doanh nghiệp bạn. hãy xem qua các mẫu công việc của chúng tôi, các gói ",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:948,data_vi,,,,"Chủ đề: số tiền bảo hiểm gấp đôi, thanh toán như nhau. . . uyz tiết kiệm tới 75 % cho bảo hiểm nhân thọ có thời hạn của bạn ! so sánh giá từ các công ty bảo hiểm hàng đầu trên khắp đất nước trong cuộc sống và thời đại của chúng ta, điều quan trọng là lập kế hoạch cho tương lai của gia đình bạn trong khi vẫn thoải mái về mặt tài chính. Hãy lựa chọn hợp đồng bảo hiểm nhân thọ phù hợp ngay hôm nay. nhấp vào liên kết bên dưới để so sánh các mức giá thấp nhất và tiết kiệm tới 75 % so sánh phạm vi bảo",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:949,data_vi,,,,"Chủ đề: thông tin cổ phiếu nóng: drgv thông báo một thông cáo báo chí khác rằng khoản đầu tư 3.800 đô la có thể trị giá 50.000 đô la trong một khoảng thời gian ngắn. đọc thêm về cơ hội đầu tư tuyệt vời này và một khoản đầu tư nhỏ có thể mang lại lợi nhuận to lớn cho bạn như thế nào! không còn nghi ngờ gì nữa, cổ phiếu Trung Quốc còn mới đối với bạn. s . thị trường chứng khoán , chắc chắn sẽ nổ tung . nó xảy ra hết lần này đến lần khác. đó là lý do tại sao những nhà đầu tư sáng suốt như Warren Bu",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:95,data_vi,,,,"Chủ đề: fwd : thứ ba tiếp theo lúc 9 giờ sáng để phát hành ngay cal - bay ( ký hiệu chứng khoán : cbyi ) theo dõi các nhà phân tích "" khuyến nghị mua mạnh "" và một số bản tin tư vấn chọn cbyi . cbyi đã nộp đơn đăng ký giao dịch trên theotcbb, giá cổ phiếu tăng lịch sử khi các công ty được niêm yết trên sàn giao dịch lớn hơn này. cbyi đang giao dịch quanh mức $ . 30? và sẽ tăng vọt lên 2 USD. 66 - 3$. 25 một cổ phiếu trong tương lai gần. hãy đưa cbyi vào danh sách theo dõi của bạn, có được một vị",1,,,,,,commercial_spam,commercial_offer;marketing_language;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:951,data_vi,,,,Chủ đề: thông báo lỗi xin chào. đây là chương trình gửi qmail qua mail. cho đến . edu . ar . tôi e rằng tôi không thể gửi tin nhắn của bạn đến các địa chỉ sau. Đây là một lỗi vĩnh viễn ; Tôi đã bỏ cuộc . xin lỗi nó đã không thành công : 168 . 96 . 132 . 208 không thích người nhận. máy chủ từ xa cho biết: 550: địa chỉ người nhận bị từ chối: người dùng không xác định trong bảng người nhận cục bộ từ bỏ 168. 96 . 132 . 208 . - - - bên dưới dòng này là bản sao của tin nhắn. return - path : đã nhận : ,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:952,data_vi,,,,"Chủ đề: khóa lợi ích của khách hàng của bạn! một sự kết hợp chiến thắng: chủ nghĩa lựa chọn thị trường từ công ty Bắc Mỹ về bảo hiểm sức khỏe nhân thọ và bến cảng tài chính an toàn! chọn từ tối đa năm tài khoản chỉ mục khác nhau: sp 500 , djiasm , sp midcap 400 , russell 2000 , nasdaq - 1001 hoặc , chọn bảo mật của tài khoản cố định ! Hoa hồng 16 % * Tỷ lệ tham gia 80 % * * không có rủi ro thua lỗ do thị trường sụt giảm ! khách hàng của bạn sẽ yêu thích tính bảo mật của sản phẩm nổi bật này! Có ",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:955,data_vi,,,,"Chủ đề: tài khoản zzzz@ example . com tài khoản mới cho : zzzz @ example . com # # # câu lạc bộ người lớn # # cung cấp tư cách thành viên miễn phí # # # # 3 trong số các trang web người lớn tốt nhất # # trên internet hoàn toàn miễn phí # # # > > > > bây giờ bạn có quyền truy cập ngay vào cả 3 trang web > > > > người dùng tên : zzzz @ ví dụ . com > > > > mật khẩu : 1534 - - - - - - - - - - - - - - - - - - - tin 09/24/02 chỉ với hơn 4 . 8 triệu thành viên đăng ký miễn phí, tháng trước có 921.947 t",1,,,,,,commercial_spam,marketing_language;product_service_solicitation;promotional_call_to_action;password_or_login,spam,medium,,,translated_dataset_mixed_positive
data_vi:957,data_vi,,,,"Chủ đề: danh sách email - 100 triệu địa chỉ $ 79 jane , đây là thông tin bạn yêu cầu địa chỉ email của mình : quản trị trang web @ efi . tức là địa chỉ email được nhắm mục tiêu cd-rom 100 triệu + địa chỉ hơn 34 loại như: = nhà tiếp thị đa cấp = người tìm kiếm cơ hội = mã vùng điện thoại = quốc gia, thành phố, tiểu bang, v.v. . = những người điều hành công việc kinh doanh tại nhà hoặc quan tâm đến việc kinh doanh tại nhà . = du lịch & kỳ nghỉ = chọn tham gia = những người quan tâm đến đầu tư = nh",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation;bulk_distribution;financial_information_request,spam,medium,,,translated_dataset_mixed_positive
data_vi:959,data_vi,,,,"Chủ thể: . + . Thấp hơn 80 đến 95 % so với giá bán buôn 2306 Thấp hơn 80 đến 95 % so với giá bán buôn mới , và với số lượng bạn cần một đơn vị , một pallet hoặc một xe tải 1 . bạn vẫn đang tìm kiếm một công việc kinh doanh thực sự có thể mang lại cho bạn và gia đình phong cách sống mà bạn mong muốn? hoặc, chỉ là thu nhập thứ hai trong thời gian rảnh rỗi của bạn? 2 . bạn sẽ đầu tư $ 66 . 50 ( giảm giá 33 % so với giá thông thường của chúng tôi là $ 99,95 trong thời gian khuyến mãi có hạn này . ) ",1,,,,,,commercial_spam,commercial_offer;promotion_discount;product_service_solicitation;promotional_call_to_action;organization_impersonation,spam,medium,,,translated_dataset_mixed_positive
data_vi:96,data_vi,,,,"Chủ đề: cơ hội vượt trội dành cho ""nhà sản xuất hàng đầu"" để có một cuộc phỏng vấn qua điện thoại bí mật, vui lòng điền vào mẫu gửi tên: e - mail: điện thoại: thành phố: tiểu bang: khu vực quan tâm: đại lý toàn thời gian giám đốc bán hàng tổng đại lý cpa đối tác đại lý độc lập chúng tôi không muốn bất cứ ai nhận hoặc gửi thư mà không muốn nhận chúng . đây là thông tin liên lạc chuyên nghiệp gửi đến các chuyên gia bảo hiểm. để bị xóa khỏi danh sách gửi thư này, đừng trả lời tin nhắn này. thay vào",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:961,data_vi,,,,Chủ đề: tìm nơi mua viagra trực tuyến giá rẻ. chúng tôi cung cấp các loại thuốc chữa bệnh lối sống hàng đầu thế giới với mức giá không thể tin được. Chỉ sau khi chúng ta đã mất tất cả thì chúng ta mới có thể tự do làm bất cứ điều gì. bình an thăm viếng không còn tâm tội lỗi. ( nemo malus felix ) hãy làm điều tốt và đừng lo lắng cho ai .,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:962,data_vi,,,,Chủ đề: thông báo lỗi xin chào. đây là chương trình gửi qmail tại mail 9 b. kính 9 . rapidsite . mạng lưới . tôi e rằng tôi không thể gửi tin nhắn của bạn đến các địa chỉ sau. Đây là một lỗi vĩnh viễn ; Tôi đã bỏ cuộc . xin lỗi nó đã không thành công : 64 . 18 . 7 . 10 lần thất bại sau khi tôi gửi tin nhắn. máy chủ từ xa cho biết: 571 tin nhắn bị từ chối - - - bên dưới dòng này là bản sao của tin nhắn. return - path : đã nhận : từ mxl 1 . stngvaol . chúng ta . mxservers . net ( 204 . 202 . 242 .,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:965,data_vi,,,,"Chủ đề: Công cụ điều tra trên bàn của bạn, phần mềm mới đáng kinh ngạc cho phép bạn tìm hiểu hầu hết mọi thứ về bất kỳ ai. . . tải về ngay (không cần thẻ nạp): click vào đây: http://lv 508 p. sg. khám phá mọi thứ bạn từng muốn biết: bạn bè, gia đình, kẻ thù của bạn, chính nhân viên của bạn - có ai đó đang sử dụng danh tính của bạn không? ngay cả ông chủ của bạn! bạn có biết bạn có thể tìm kiếm bất kỳ ai , mọi lúc , mọi nơi , ngay trên internet không ? tải phần mềm này ngay bây giờ - - bấm vào đâ",1,,,,,,commercial_spam,product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:966,data_vi,,,,Chủ đề: bạn đã được chấp thuận! ! ! ( 158545 ) gói vay của chúng tôi chưa bao giờ hấp dẫn hơn thế ! bây giờ là lúc tái cấp vốn cho ngôi nhà của bạn hoặc vay thế chấp thứ hai để củng cố tất cả khoản nợ thẻ tín dụng lãi suất cao của bạn. nhận được tất cả số tiền mặt thông minh mà bạn cần! rút tiền vốn chủ sở hữu của bạn trong khi lãi suất thấp! tất cả các chủ nhà ở Hoa Kỳ đều dễ dàng hội đủ điều kiện! tín dụng bị hư hỏng không bao giờ là một vấn đề! chúng tôi làm việc với những người cho vay trên ,1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:967,data_vi,,,,Chủ đề: windows xp pro $49 . 95 ms 2003 chọn tham gia email ưu đãi đặc biệt hủy đăng ký phần mềm tìm kiếm của tôi Top 10 tựa sách mới đang được bán ngay bây giờ ! 1 office pro 20032 adobe photoshop 9 . 03 windows xp pro 4 adobe acrobat 7 pro 5 flash mx 20046 corel draw 127 norton Antivirus 20058 windows 2003 server 9 bí danh maya 6 wavefrtl 0 adobe illustrator 11 xem thêm của nhà sản xuất này microsoft symantec adobe Khách hàng cũng mua các mặt hàng khác này. . . Microsoft Office Professional Ed,1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:968,data_vi,,,,"Chủ đề: hiệu thuốc trực tuyến - mua thuốc trực tuyến cũng có sẵn levitra , cialis , và viagra . cái chết của một người là chuyện của những người sống sót hơn là của chính anh ta . bất cứ ai tuân theo các vị thần, họ đặc biệt lắng nghe anh ta. tính cách là con người bạn khi không có ai để ý. Nếu sức mạnh chỉ là ảo ảnh thì điểm yếu chẳng phải cũng nhất thiết phải như vậy sao?",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:969,data_vi,,,,"Chủ đề: hãy giữ cho ngôi nhà của bạn được an toàn nhé bạn. s . chủ nhà hãy gọi ngay hôm nay để đủ điều kiện nhận hệ thống an ninh gia đình miễn phí 1 - 800 - 775 - 0738 hệ thống an ninh đáng tin cậy nhất nước Mỹ. . . gói bảo mật toàn diện nhất từng được cung cấp miễn phí! hơn 135.000 gia đình đã có sự lựa chọn đúng đắn! trong thời điểm khó khăn này, sự an toàn của gia đình bạn là quan trọng hơn bao giờ hết! bảo vệ gia đình bạn trước mối đe dọa xâm chiếm nhà và buộc phải vào nhà. đảm bảo bạn sẵn ",1,,,,,,commercial_spam,promotion_discount;product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:97,data_vi,,,,"Chủ đề: v - shoop xin chào , chào mừng bạn đến với medzonli cloaca ne - cửa hàng bình ổn giá dược phẩm trực tuyến . v Icelandic a u quan tài m mánh khóe vi r kim súng ac nhanh chóng và vô kỷ luật là đáng kể li a incurve g a thần học l và nhiều thứ khác. với cửa hàng đổ máu của chúng tôi, bạn sẽ nhận được - bes lách t prlces exc uncoined ellent dịch vụ fa rhapsodical st vận chuyển tư nhân hoặc nghẹt thở nline đặt hàng chúc một ngày tốt lành.",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:972,data_vi,,,,"Chủ đề: các logo và nhận dạng tùy chỉnh từ chúng tôi đang nghĩ đến việc thổi sức sống mới vào doanh nghiệp của bạn? bắt đầu từ việc cải tiến logo mặt trước và nhận dạng trực quan của nó. chúng tôi cung cấp các thiết kế tùy chỉnh sáng tạo của iogos, văn phòng phẩm và các trang web. dưới bàn tay chăm sóc của chúng tôi, những công cụ tiếp thị mạnh mẽ này sẽ mang lại luồng gió mới cho doanh nghiệp của bạn và khiến bạn nổi bật giữa các đối thủ cạnh tranh. bạn chỉ cần một cú nhấn chuột là có thể đạt đ",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:973,data_vi,,,,"Chủ đề: liệu stox này có rung chuyển không? chúng tôi đã bảo bạn xem! ! ! vẫn chưa quá muộn! cảnh báo giao dịch! ! ! thời gian là tất cả! ! ! lợi nhuận dự kiến ​​200 - 400 % giao dịch ký hiệu : cdgt . giá mở cửa ob : 3 . 15 vâng, nó đang di chuyển, thứ tư có thể còn lớn hơn nữa! ! ! Mục tiêu 10 ngày: cảnh báo tin tức $7 - $8 ! * * * * thông cáo báo chí * * * * * * * * thông cáo báo chí * * * * * * * * thông cáo báo chí * * * * nguồn thông cáo báo chí: tập đoàn truyền thông kỹ thuật số Trung Quốc",1,,,,,,commercial_spam,commercial_offer;marketing_language,spam,medium,,,translated_dataset_mixed_positive
